url,caption
http://data.ukiyo-e.org/honolulu/images/4296.jpg,a group of people standing outside of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2578.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/3758.jpg,a black and white photo of a bunch of trees
http://data.ukiyo-e.org/honolulu/images/4358.jpg,a snow covered mountain with a mountain in the background
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-046.jpg,a black and white photo of a man and a woman
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi0768/Ebi0768_10.jpg,a picture of a woman holding a tennis racket
http://data.ukiyo-e.org/honolulu/images/3973.jpg,a view of a beach with a boat in the background
https://data.ukiyo-e.org/bm/images/AN01000167_001_l.jpg,a man is walking on the roof of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-091.jpg,a black and white photo of a snow covered building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000010.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-581.jpg,a painting of a painting of a wall with graffiti on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3875.jpg,a wall with many colorful decorations on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-094.jpg,a black and white photo of a snow covered mountain
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4658.jpg,a wall with a bunch of people on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5818.jpg,a painting of a woman in a dress
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0165/Z0165-204.jpg,a black and white photo of people with umbrellas
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3119.jpg,a painting of a painting of a man on a <unk>
https://data.ukiyo-e.org/bm/images/AN00583061_001_l.jpg,a picture of a picture of a person on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000002.jpg,a painting of a building with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2537.jpg,a painting of a man holding a kite
http://data.ukiyo-e.org/honolulu/images/5477.jpg,a view of a bridge with a boat on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3867.jpg,a painting of a painting of a person in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5315.jpg,a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/4261.jpg,a group of people sitting in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000085.jpg,a painting on a wall with a painting on it
http://data.ukiyo-e.org/honolulu/images/5450.jpg,a couple of men standing next to a boat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000011.jpg,a picture of a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1160.jpg,a painting of a painting on the side of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1199.jpg,a painting of a woman standing next to a mural
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3678.jpg,a painting of a painting on the side of a mural
http://data.ukiyo-e.org/tnm/images/C0007247.jpg,a wall with a painting of a man holding a flower
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-041.jpg,a black and white photo of a man and a dog
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-820.jpg,a black and white photo of a boat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0530.jpg,a building with a bunch of kites on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2087.jpg,a painting of a man holding a kite
http://data.ukiyo-e.org/honolulu/images/5070.jpg,a painting of a painting on a wall
http://data.ukiyo-e.org/honolulu/images/5556.jpg,a pool of water with lots of people walking around
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000560/w0000000/w0000007.jpg,a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000004.jpg,a close up of a book on a wall
http://data.ukiyo-e.org/tnm/images/C0007264.jpg,a picture of a man holding an umbrella
http://data.ukiyo-e.org/honolulu/images/7380.jpg,a painting of a child on a boat
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6176.jpg,a wall with a painting on it and a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_12.jpg,a painting of a painting on the side of a beach
http://data.ukiyo-e.org/honolulu/images/5678.jpg,a group of people standing on top of a beach
http://data.ukiyo-e.org/honolulu/images/5010.jpg,a painting of a painting of a group of horses
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000205/w0000000/w0000004.jpg,a painting of a painting on the side of a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1018.jpg,a picture of a man on the wall with a kite
https://data.ukiyo-e.org/bm/images/AN00432301_001_l.jpg,a painting of a painting on the wall of a painting
http://data.ukiyo-e.org/honolulu/images/7516.jpg,a painting of a man and a woman on a wall
http://data.ukiyo-e.org/honolulu/images/4049.jpg,a group of people standing in front of a building
http://data.ukiyo-e.org/honolulu/images/8152.jpg,a picture of a drawing of a <unk>
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-217.jpg,a black and white photo of a bunch of flowers
http://data.ukiyo-e.org/honolulu/images/3581.jpg,a painting of a man with a picture of a <unk>
http://data.ukiyo-e.org/honolulu/images/4252.jpg,a wall with a painting of a woman on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1464.jpg,a picture of a person with a hat on
http://data.ukiyo-e.org/honolulu/images/7342.jpg,a painting of a woman holding a book
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1783.jpg,a group of people standing next to a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3121.jpg,a large group of people in a parade
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000045.jpg,a picture of a building with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000003/w0000010.jpg,a wall with a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1238a.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000047.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3876.jpg,a painting of a painting on the wall of a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-127.jpg,a painting of a wall with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3513.jpg,a painting of a group of people on a building
http://data.ukiyo-e.org/honolulu/images/2895.jpg,a picture of a woman sitting on a bed
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000143/w0000010/w0000044.jpg,a picture of a bunch of pictures on the wall
http://data.ukiyo-e.org/honolulu/images/7344.jpg,a painting of a painting on a wall with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5951.jpg,a painting of a woman and a woman in a dress
http://data.ukiyo-e.org/honolulu/images/3781.jpg,a large group of people on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1125.jpg,a painting on a wall with a mural on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1506.jpg,a couple of women standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1374/Ebi1374_02.jpg,a black and white photo of a person laying on a bed
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-193.jpg,a black and white photo of a building with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/7422.jpg,a picture of a mountain with a mountain in the background
http://data.ukiyo-e.org/honolulu/images/3884.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5332.jpg,a painting of a painting of a colorful wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000011.jpg,a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5787.jpg,a group of people sitting in front of a building
http://data.ukiyo-e.org/honolulu/images/7429.jpg,a painting of a woman sitting on top of a wall
http://data.ukiyo-e.org/honolulu/images/3818.jpg,a group of people sitting on a beach next to a tree
http://data.ukiyo-e.org/honolulu/images/8133.jpg,a woman sitting on a bed in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000439/w0000000/w0000043.jpg,a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5869.jpg,a couple of palm trees sitting next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000143/w0000010/w0000057.jpg,a picture of a painting on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_23.jpg,a black and white picture of a book
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-108.jpg,a black and white photo of a snow covered field
http://data.ukiyo-e.org/honolulu/images/4064.jpg,a group of people standing in front of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000016.jpg,there is a painting on the wall of a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2847.jpg,a painting of a painting of a person on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1474.jpg,a group of people standing next to each other on a beach
https://data.ukiyo-e.org/bm/images/AN00263534_001_l.jpg,a bird sitting on top of a wall with flowers
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-424.jpg,a black and white photo of a person holding an umbrella
http://data.ukiyo-e.org/honolulu/images/4048.jpg,a group of people standing on top of a sandy beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000026.jpg,a large painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3205.jpg,a painting of a woman sitting next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2240.jpg,a wall with a painting on the wall
http://data.ukiyo-e.org/honolulu/images/8203.jpg,a black and white photo of people on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-177.jpg,black and white photograph of two people holding a sign
http://data.ukiyo-e.org/honolulu/images/7554.jpg,a puddle of water next to a body of water
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-080.jpg,a picture of a man on a blanket
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000014.jpg,a wall with a painting of a man on it
http://data.ukiyo-e.org/honolulu/images/4471.jpg,a group of people sitting on top of a beach
http://data.ukiyo-e.org/honolulu/images/7144.jpg,a painting of a person standing next to a wall
http://data.ukiyo-e.org/honolulu/images/6393.jpg,a group of people in a boat on a river
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000240/w0000000/w0000001.jpg,a painting of a painting of a cat on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1562.jpg,a woman is holding a kite in front of a wall
http://data.ukiyo-e.org/honolulu/images/8183.jpg,a black and white photo of people in a room
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-043.jpg,a black and white photo of people and horses
http://data.ukiyo-e.org/honolulu/images/3800.jpg,a group of people walking across a snow covered field
http://data.ukiyo-e.org/honolulu/images/3821.jpg,a couple of people that are on a beach
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000027.jpg,a wall with pictures hanging on the wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0952.jpg,a painting of a person holding a kite on a wall
http://data.ukiyo-e.org/honolulu/images/2885.jpg,a group of women standing next to each other
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000027.jpg,a painting of a picture of people walking in a building
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000020.jpg,a painting of a painting on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000051.jpg,there is a picture of a painting on the wall
http://data.ukiyo-e.org/honolulu/images/5497.jpg,a picture of a building with a painting on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000050.jpg,a painting of a man standing next to a painting
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-272.jpg,a black and white photo of a woman on a bench
http://data.ukiyo-e.org/honolulu/images/4224.jpg,a painting of a bird with a bird on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1674.jpg,a building with a bunch of colorful decorations on it
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000002/w0000008.jpg,a painting of people standing next to a window
http://data.ukiyo-e.org/honolulu/images/5555.jpg,a group of people sitting on top of a boat
http://data.ukiyo-e.org/honolulu/images/5024.jpg,a group of people standing next to a body of water
http://data.ukiyo-e.org/honolulu/images/4518.jpg,a picture of a painting of a man holding a kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1526.jpg,a man in a red jacket holding a kite
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000008.jpg,a view of a building with a building in the background
http://data.ukiyo-e.org/honolulu/images/4553.jpg,a view of a beach with people and horses
http://data.ukiyo-e.org/honolulu/images/5962.jpg,a painting of a boat in the middle of a building
http://data.ukiyo-e.org/honolulu/images/5133.jpg,a group of people walking in front of a building
http://data.ukiyo-e.org/honolulu/images/7430.jpg,a painting of a woman sitting on a wall next to a painting
http://data.ukiyo-e.org/honolulu/images/4539.jpg,a view of a swimming pool with people on it
http://data.ukiyo-e.org/honolulu/images/5451.jpg,a group of people sitting in front of a boat
http://data.ukiyo-e.org/honolulu/images/4201.jpg,a painting of a bird on a wall
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000501/w0000000/w0000004.jpg,a picture of a painting of a painting on the wall
